"Day","Items","Note","Amount"
"37","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","4900"
"37","Rental Expense","Cash Payment - RentalNew York","8040"
"37","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","6960"
"37","Rental Expense","Cash Payment - RentalChicago","4440"
"37","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","11832"
"37","Rental Expense","Cash Payment - RentalWashington, D.C.","7320"
"37","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","6014"
"37","Rental Expense","Cash Payment - RentalMiami","3360"
"36","Human Resource Expense","Staff Transfer","15000"
"36","Human Resource Expense","Staff Transfer","15000"
"36","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"36","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"36","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"36","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"36","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"36","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"36","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"36","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"36","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"36","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"36","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"36","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"36","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","400"
"36","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","400"
"36","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","400"
"36","Salary Expense","Cash Payment - Salary Expense","21595"
"36","Interest Expense","Cash Payment - Interest - For Overdraft","3853"
"36","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","1120"
"36","Rental Expense","Cash Payment - RentalLos Angeles","3240"
"36","Rental Expense","Cash Payment - RentalDetroit","1800"
"36","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","5950"
"36","Rental Expense","Cash Payment - RentalNew York","8040"
"36","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","7240"
"36","Rental Expense","Cash Payment - RentalChicago","4440"
"36","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","7820"
"36","Rental Expense","Cash Payment - RentalWashington, D.C.","7320"
"36","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","6200"
"36","Rental Expense","Cash Payment - RentalMiami","3360"
"35","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"35","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"35","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"35","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"35","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"35","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"35","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"35","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"35","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"35","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"35","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"35","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"35","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","400"
"35","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","400"
"35","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","400"
"35","Salary Expense","Cash Payment - Salary Expense","21595"
"35","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","1312"
"35","Rental Expense","Cash Payment - RentalLos Angeles","3240"
"35","Rental Expense","Cash Payment - RentalDetroit","1800"
"35","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","6230"
"35","Rental Expense","Cash Payment - RentalNew York","8040"
"35","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","4080"
"35","Rental Expense","Cash Payment - RentalChicago","4440"
"35","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","5236"
"35","Rental Expense","Cash Payment - RentalWashington, D.C.","7320"
"35","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","2480"
"35","Rental Expense","Cash Payment - RentalMiami","3360"
"34","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"34","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"34","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"34","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"34","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"34","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"34","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"34","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"34","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"34","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"34","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"34","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"34","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","400"
"34","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","400"
"34","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","400"
"34","Salary Expense","Cash Payment - Salary Expense","22000"
"34","Rental Expense","Cash Payment - RentalLos Angeles","3240"
"34","Rental Expense","Cash Payment - RentalDetroit","1800"
"34","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","6370"
"34","Rental Expense","Cash Payment - RentalNew York","8040"
"34","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","4120"
"34","Rental Expense","Cash Payment - RentalChicago","4440"
"34","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","5440"
"34","Rental Expense","Cash Payment - RentalWashington, D.C.","7320"
"34","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","2542"
"34","Rental Expense","Cash Payment - RentalMiami","3360"
"33","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"33","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"33","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"33","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"33","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"33","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"33","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"33","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"33","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"33","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"33","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"33","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"33","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","400"
"33","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","400"
"33","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","400"
"33","Salary Expense","Cash Payment - Salary Expense","22000"
"33","Rental Expense","Cash Payment - RentalLos Angeles","3240"
"33","Rental Expense","Cash Payment - RentalDetroit","1800"
"33","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","6510"
"33","Rental Expense","Cash Payment - RentalNew York","8040"
"33","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","4160"
"33","Rental Expense","Cash Payment - RentalChicago","4440"
"33","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","5576"
"33","Rental Expense","Cash Payment - RentalWashington, D.C.","7320"
"33","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","2573"
"33","Rental Expense","Cash Payment - RentalMiami","3360"
"32","Human Resource Expense","Staff Dismiss","30000"
"32","Human Resource Expense","Attended Training","15000"
"32","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"32","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"32","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"32","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"32","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"32","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"32","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"32","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"32","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"32","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"32","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"32","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"32","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","400"
"32","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","400"
"32","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","400"
"32","Salary Expense","Cash Payment - Salary Expense","22000"
"32","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","320"
"32","Rental Expense","Cash Payment - RentalLos Angeles","3240"
"32","Rental Expense","Cash Payment - RentalDetroit","1800"
"32","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","7630"
"32","Rental Expense","Cash Payment - RentalNew York","8040"
"32","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","4200"
"32","Rental Expense","Cash Payment - RentalChicago","4440"
"32","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","5712"
"32","Rental Expense","Cash Payment - RentalWashington, D.C.","7320"
"32","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","2573"
"32","Rental Expense","Cash Payment - RentalMiami","3360"
"31","Human Resource Expense","Staff Dismiss","12000"
"31","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"31","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"31","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"31","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"31","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"31","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"31","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"31","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"31","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"31","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"31","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"31","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"31","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","400"
"31","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","400"
"31","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","400"
"31","Salary Expense","Cash Payment - Salary Expense","22405"
"31","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 3885","400"
"31","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 4053","400"
"31","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","480"
"31","Rental Expense","Cash Payment - RentalLos Angeles","3240"
"31","Rental Expense","Cash Payment - RentalDetroit","1800"
"31","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","7910"
"31","Rental Expense","Cash Payment - RentalNew York","8040"
"31","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","4320"
"31","Rental Expense","Cash Payment - RentalChicago","4440"
"31","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","5984"
"31","Rental Expense","Cash Payment - RentalWashington, D.C.","7320"
"31","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","2604"
"31","Rental Expense","Cash Payment - RentalMiami","3360"
"30","Human Resource Expense","Counselled","2000"
"30","Human Resource Expense","Counselled","2000"
"30","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"30","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"30","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"30","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"30","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"30","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"30","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"30","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"30","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"30","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"30","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"30","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"30","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","400"
"30","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","400"
"30","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","400"
"30","Salary Expense","Cash Payment - Salary Expense","22755"
"30","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 3734","400"
"30","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 3893","400"
"30","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","992"
"30","Rental Expense","Cash Payment - RentalLos Angeles","3240"
"30","Rental Expense","Cash Payment - RentalDetroit","1800"
"30","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","10500"
"30","Rental Expense","Cash Payment - RentalNew York","8040"
"30","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","5720"
"30","Rental Expense","Cash Payment - RentalChicago","4440"
"30","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","6256"
"30","Rental Expense","Cash Payment - RentalWashington, D.C.","7320"
"30","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","4929"
"30","Rental Expense","Cash Payment - RentalMiami","3360"
"29","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"29","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"29","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"29","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"29","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"29","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"29","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"29","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"29","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"29","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"29","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"29","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"29","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","400"
"29","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","400"
"29","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","400"
"29","Salary Expense","Cash Payment - Salary Expense","21786"
"29","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","2784"
"29","Rental Expense","Cash Payment - RentalLos Angeles","2160"
"29","Rental Expense","Cash Payment - RentalDetroit","1800"
"29","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","14700"
"29","Rental Expense","Cash Payment - RentalNew York","5360"
"29","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","8000"
"29","Rental Expense","Cash Payment - RentalChicago","2960"
"29","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","6460"
"29","Rental Expense","Cash Payment - RentalWashington, D.C.","7320"
"29","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","4991"
"29","Rental Expense","Cash Payment - RentalMiami","3360"
"28","Human Resource Expense","Cash Payment - Staff Recruiting","15000"
"28","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"28","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"28","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"28","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"28","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"28","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"28","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"28","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"28","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"28","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"28","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"28","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"28","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","400"
"28","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","400"
"28","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","400"
"28","Salary Expense","Cash Payment - Salary Expense","21786"
"28","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 3492","300"
"28","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","3008"
"28","Rental Expense","Cash Payment - RentalLos Angeles","2160"
"28","Rental Expense","Cash Payment - RentalDetroit","1800"
"28","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","14910"
"28","Rental Expense","Cash Payment - RentalNew York","5360"
"28","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","8080"
"28","Rental Expense","Cash Payment - RentalChicago","2960"
"28","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","6664"
"28","Rental Expense","Cash Payment - RentalWashington, D.C.","7320"
"28","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","5022"
"28","Rental Expense","Cash Payment - RentalMiami","3360"
"27","Human Resource Expense","Counselled","2000"
"27","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"27","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"27","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"27","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"27","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"27","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"27","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"27","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"27","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"27","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"27","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"27","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"27","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","400"
"27","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","400"
"27","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","400"
"27","Salary Expense","Cash Payment - Salary Expense","21436"
"27","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 3320","200"
"27","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 3404","300"
"27","Interest Expense","Cash Payment - Interest - For Overdraft","2055"
"27","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","2336"
"27","Rental Expense","Cash Payment - RentalLos Angeles","2160"
"27","Rental Expense","Cash Payment - RentalDetroit","1800"
"27","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","20230"
"27","Rental Expense","Cash Payment - RentalNew York","5360"
"27","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","10960"
"27","Rental Expense","Cash Payment - RentalChicago","2960"
"27","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","11492"
"27","Rental Expense","Cash Payment - RentalWashington, D.C.","7320"
"27","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","5022"
"27","Rental Expense","Cash Payment - RentalMiami","3360"
"26","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"26","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"26","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"26","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"26","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"26","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"26","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"26","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"26","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"26","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"26","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"26","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"26","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","400"
"26","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","400"
"26","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","400"
"26","Salary Expense","Cash Payment - Salary Expense","22208"
"26","Interest Expense","Cash Payment - Interest - For Overdraft","2055"
"26","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","2496"
"26","Rental Expense","Cash Payment - RentalLos Angeles","2160"
"26","Rental Expense","Cash Payment - RentalDetroit","1800"
"26","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","20440"
"26","Rental Expense","Cash Payment - RentalNew York","5360"
"26","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","11320"
"26","Rental Expense","Cash Payment - RentalChicago","2960"
"26","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","15096"
"26","Rental Expense","Cash Payment - RentalWashington, D.C.","4880"
"26","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","1395"
"26","Rental Expense","Cash Payment - RentalMiami","3360"
"25","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"25","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"25","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"25","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"25","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"25","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"25","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"25","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"25","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"25","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"25","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"25","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"25","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","400"
"25","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","400"
"25","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","400"
"25","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 2928","300"
"25","Shipping Expense","Cash Payment - Shipping Expense - Web Sales Order: 3068","200"
"25","Interest Expense","Cash Payment - Interest - For Overdraft","4110"
"25","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","5280"
"25","Rental Expense","Cash Payment - RentalLos Angeles","2160"
"25","Rental Expense","Cash Payment - RentalDetroit","1800"
"25","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","21000"
"25","Rental Expense","Cash Payment - RentalNew York","5360"
"25","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","11400"
"25","Rental Expense","Cash Payment - RentalChicago","2960"
"25","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","15368"
"25","Rental Expense","Cash Payment - RentalWashington, D.C.","4880"
"25","Overflow Expense - Retail","Cash Payment - Overflow Fee Miami","1488"
"25","Rental Expense","Cash Payment - RentalMiami","3360"
"24","Human Resource Expense","Counselled","2000"
"24","Human Resource Expense","Counselled","2000"
"24","Human Resource Expense","Counselled","2000"
"24","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"24","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"24","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"24","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"24","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"24","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"24","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"24","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"24","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"24","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"24","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"24","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
"24","Marketing Expense","Cash Payment - Marketing - Miami - Mouthwash","400"
"24","Marketing Expense","Cash Payment - Marketing - Miami - Body Wash","400"
"24","Marketing Expense","Cash Payment - Marketing - Miami - Shampoo","400"
"24","Salary Expense","Cash Payment - Salary Expense","22208"
"24","Interest Expense","Cash Payment - Interest - For Overdraft","1027"
"24","Overflow Expense - Retail","Cash Payment - Overflow Fee Los Angeles","5440"
"24","Rental Expense","Cash Payment - RentalLos Angeles","2160"
"24","Rental Expense","Cash Payment - RentalDetroit","1800"
"24","Overflow Expense - Retail","Cash Payment - Overflow Fee New York","21770"
"24","Rental Expense","Cash Payment - RentalNew York","5360"
"24","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","11520"
"24","Rental Expense","Cash Payment - RentalChicago","2960"
"24","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","2108"
"24","Rental Expense","Cash Payment - RentalWashington, D.C.","4880"
"24","Rental Expense","Cash Payment - RentalMiami","2240"
"23","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","400"
"23","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash","400"
"23","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","400"
"23","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","400"
"23","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","400"
"23","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","400"
"23","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","400"
"23","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","400"
"23","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","400"
"23","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","400"
"23","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","400"
"23","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","400"
